_unit_id , male_score , female_score , brand_Score
815719327 , 0.673891765059 , 0.326090786264 , 1.74486771634e-05
815719328 , 0.0437882491467 , 0.0178650922673 , 0.938346658586
815719329 , 0.0569659524034 , 0.0370574346826 , 0.905976612914
815719330 , 0.431460538344 , 0.486204323522 , 0.0823351381338
815719331 , 0.150773237842 , 0.840080712652 , 0.00914604950508
815719332 , 0.0901429330377 , 0.803795468237 , 0.106061598725
815719333 , 0.55701307704 , 0.00984725984025 , 0.43313966312
815719334 , 0.098619990524 , 0.9003728568 , 0.00100715267633
815719336 , 0.0968278638411 , 0.647820661901 , 0.255351474258
815719337 , 0.515166100798 , 0.474397526003 , 0.0104363731998
815719338 , 0.890346581534 , 0.109194106918 , 0.000459311547912
815719339 , 0.387169148169 , 0.425343160762 , 0.187487691069
815719340 , 0.305800763379 , 0.593103210366 , 0.101096026255
815719343 , 0.0832352671928 , 0.792553525579 , 0.124211207229
815719345 , 0.502220690146 , 0.479970303469 , 0.017809006384
815719346 , 0.994208924717 , 0.00568923231154 , 0.000101842971716
815719347 , 3.52974800334e-06 , 4.54047002395e-09 , 0.999996465712
815719348 , 0.560423279731 , 0.42998894651 , 0.00958777375918
815719349 , 0.120732933949 , 0.274813205052 , 0.604453860999
815719350 , 0.827055217486 , 0.109734509587 , 0.0632102729269
815719351 , 4.66406894781e-10 , 1.04270818404e-08 , 0.999999989107
815719353 , 0.24403478249 , 0.63087326501 , 0.125091952499
815719354 , 0.404170503725 , 0.588194101248 , 0.00763539502681
815719355 , 0.087451601206 , 0.00663495894295 , 0.905913439851
815719356 , 0.156727754842 , 0.841833001542 , 0.00143924361651
815719358 , 0.0397897109745 , 0.959645621315 , 0.000564667710644
815719360 , 0.00163791249742 , 0.0011836491933 , 0.997178438309
815719364 , 6.65898572453e-07 , 9.92299867054e-12 , 0.999999334092
815719365 , 0.594210217316 , 0.40544354799 , 0.000346234694201
815719366 , 0.56555954643 , 0.00478145888964 , 0.42965899468
815719367 , 0.241928639849 , 0.755516425007 , 0.002554935144
815719368 , 0.505499978466 , 0.425400509524 , 0.0690995120097
815719369 , 0.503233819311 , 0.495806346328 , 0.00095983436031
815719370 , 0.658233677577 , 0.0117901287459 , 0.329976193677
815719372 , 0.00178580182382 , 0.000135980675659 , 0.998078217501
815719373 , 0.00252028649905 , 0.997477027714 , 2.68578711986e-06
815719374 , 8.15935123471e-05 , 9.102366834e-05 , 0.999827382819
815719375 , 0.394367938859 , 0.498805322099 , 0.106826739042
815719377 , 0.104928021242 , 0.895071064701 , 9.14056654299e-07
815719378 , 0.841819732398 , 0.0137605960377 , 0.144419671564
815719379 , 0.00873327526216 , 0.000827933614995 , 0.990438791123
815719380 , 0.11685762091 , 0.8810530831 , 0.0020892959901
815719381 , 0.199293076568 , 0.784581918747 , 0.016125004685
815719383 , 0.831130765159 , 0.158566390833 , 0.0103028440075
815719384 , 0.0149184735514 , 0.0423637224052 , 0.942717804043
815719385 , 0.167786239982 , 0.825276404482 , 0.00693735553628
815719386 , 0.00233453126173 , 1.05394937598e-06 , 0.997664414789
815719388 , 0.169355933126 , 0.37387333085 , 0.456770736024
815719389 , 0.0919616492487 , 0.904463977745 , 0.00357437300587
815719392 , 0.996641859082 , 0.00335674295841 , 1.39795980803e-06
815719393 , 0.381783716739 , 0.0626489622143 , 0.555567321046
815719394 , 1.18875921749e-05 , 2.33780259686e-09 , 0.99998811007
815719395 , 0.0260026263911 , 0.0240654811564 , 0.949931892453
815719397 , 0.0251396948353 , 0.000441217496267 , 0.974419087668
815719398 , 0.356557650391 , 0.63861153084 , 0.00483081876859
815719399 , 3.6166100039e-06 , 3.53103826448e-06 , 0.999992852352
815719400 , 0.239933113822 , 0.262545891851 , 0.497520994327
815719402 , 2.98120428608e-06 , 8.02886802336e-10 , 0.999997017993
815719403 , 0.736400488083 , 0.263524124994 , 7.53869234935e-05
815719404 , 0.343158586275 , 0.634713724037 , 0.0221276896885
815719406 , 0.0548271261548 , 0.945165525037 , 7.34880842101e-06
815719407 , 7.95280453858e-05 , 6.24251398503e-05 , 0.999858046815
815719409 , 0.000942565714721 , 1.32570191211e-05 , 0.999044177266
815719410 , 0.329532420539 , 0.402900371552 , 0.267567207909
815719411 , 0.00385286873092 , 0.00533698005927 , 0.99081015121
815719413 , 0.140210812842 , 0.853440158404 , 0.00634902875433
815719415 , 0.160041919296 , 0.83794521173 , 0.00201286897375
815719418 , 0.692219463049 , 0.190463630403 , 0.117316906547
815719420 , 0.0675074755788 , 0.0481508942338 , 0.884341630187
815719424 , 0.236373631873 , 0.00626894104618 , 0.757357427081
815719425 , 0.00843663341555 , 0.991124414498 , 0.000438952086263
815719426 , 4.26862213306e-07 , 2.84726738617e-11 , 0.999999573109
815719429 , 0.0373768024052 , 0.962600399926 , 2.27976684159e-05
815719433 , 0.00268757028801 , 0.000731208487217 , 0.996581221225
815719434 , 0.898840274785 , 0.101118906135 , 4.08190791942e-05
815719435 , 2.32454060577e-06 , 9.26395010723e-10 , 0.999997674533
815719436 , 7.32621434216e-07 , 3.35876316295e-10 , 0.999999267043
815719437 , 9.3390145437e-06 , 1.63683422311e-07 , 0.999990497302
815719438 , 0.147338522676 , 0.852480456645 , 0.000181020679098
815719439 , 0.410564631503 , 0.447701939916 , 0.141733428581
815719440 , 0.995631786959 , 0.00418951987504 , 0.000178693166452
815719441 , 0.00823495967969 , 0.86192701806 , 0.129838022261
815719442 , 0.371631089171 , 0.589262667165 , 0.0391062436644
815719443 , 0.559653928448 , 0.359498337152 , 0.0808477344001
815719446 , 0.309051812677 , 0.503532278529 , 0.187415908794
815719447 , 0.00628537312864 , 0.993714427502 , 1.99369642417e-07
815719448 , 0.843473946434 , 0.106090480712 , 0.0504355728543
815719450 , 0.939291385314 , 0.0125444073197 , 0.0481642073668
815719451 , 0.996024781775 , 0.00397461179263 , 6.06432095342e-07
815719452 , 0.333288961974 , 0.422639062059 , 0.244071975967
815719454 , 0.554225628216 , 0.117450234419 , 0.328324137365
815719455 , 0.990857645272 , 0.00905980220847 , 8.25525195445e-05
815719457 , 0.0599361820886 , 0.939705692575 , 0.00035812533683
815719458 , 0.995658772317 , 0.00368065368604 , 0.000660573997412
815719459 , 7.6405115223e-07 , 2.00807584733e-09 , 0.999999233941
815719460 , 0.248641551752 , 0.333306368713 , 0.418052079534
815719461 , 0.356704945086 , 0.441501284274 , 0.201793770639
815719465 , 0.0186044183542 , 0.981217943876 , 0.000177637769507
815719466 , 0.95252335881 , 0.045530878588 , 0.00194576260216
815719467 , 0.679707298865 , 0.0649591684458 , 0.255333532689
815719468 , 7.44033317369e-10 , 6.25348372419e-14 , 0.999999999256
815719469 , 0.252325416827 , 0.0024872900424 , 0.745187293131
815719471 , 0.220650891751 , 0.0642748903262 , 0.715074217923
815719472 , 0.0695347412373 , 0.928623645017 , 0.00184161374593
815719473 , 0.150367335231 , 0.848865693908 , 0.000766970861123
815719474 , 0.101151553919 , 0.893569063841 , 0.00527938223936
815719476 , 0.447868845426 , 0.235790210349 , 0.316340944225
815719478 , 0.0909782434676 , 0.0516084492521 , 0.85741330728
815719481 , 0.371725299478 , 0.622034861492 , 0.0062398390306
815719482 , 0.000410099523276 , 9.35395791965e-07 , 0.999588965081
815719483 , 0.204480269793 , 0.789682928999 , 0.00583680120825
815719484 , 0.0250351566168 , 0.00298638560205 , 0.971978457781
815719485 , 0.656398096167 , 0.287664910604 , 0.0559369932295
815719486 , 0.846143242712 , 0.148751774319 , 0.00510498296836
815719487 , 0.304981255025 , 0.694800252202 , 0.000218492773054
815719488 , 0.96783047977 , 0.0309062056609 , 0.00126331456896
815719489 , 0.000426692898952 , 6.35927764147e-08 , 0.999573243508
815719490 , 0.939531522665 , 0.0523740673467 , 0.00809440998816
815719491 , 0.0418785497936 , 0.954820069284 , 0.00330138092253
815719492 , 0.253848808295 , 0.743861759535 , 0.00228943216921
815719493 , 0.334890007725 , 0.664043334594 , 0.00106665768101
815719495 , 0.993581182777 , 0.000658123416351 , 0.00576069380697
815719496 , 0.930419159397 , 0.0675783617155 , 0.00200247888771
815719497 , 0.404277296814 , 0.566127467838 , 0.0295952353475
815719498 , 6.23401433241e-10 , 7.54771381373e-12 , 0.999999999369
815719500 , 0.881172391996 , 0.10908985466 , 0.00973775334384
815719501 , 0.282634782148 , 0.670483914446 , 0.0468813034056
815719502 , 0.360372159159 , 0.639353350384 , 0.000274490457193
815719503 , 0.0814478894343 , 0.185836097206 , 0.73271601336
815719504 , 0.0857778930933 , 0.336076241917 , 0.578145864989
815719507 , 0.853813581179 , 0.134191807595 , 0.0119946112262
815719508 , 0.286551984328 , 0.713447811078 , 2.04594407353e-07
815719509 , 0.00359366708275 , 0.996387610717 , 1.87222002923e-05
815719512 , 0.00158701406187 , 1.00234126224e-06 , 0.998411983597
815719513 , 0.0105453136084 , 0.989454667495 , 1.88962056705e-08
815719515 , 0.924981315422 , 0.00987458950205 , 0.065144095076
815719516 , 0.0928490637939 , 0.879409834117 , 0.0277411020888
815719517 , 0.281306136544 , 0.717283954899 , 0.00140990855694
815719518 , 0.999187007429 , 0.000417415002454 , 0.000395577568202
815719519 , 0.255817117244 , 0.736999659333 , 0.00718322342346
815719520 , 0.447886027576 , 0.55178622699 , 0.000327745434246
815719522 , 0.145728751551 , 0.581689414782 , 0.272581833667
815719523 , 0.0113114911397 , 0.988688507701 , 1.15887535259e-09
815719525 , 0.192540270023 , 0.804805077992 , 0.00265465198471
815719527 , 0.301102160543 , 0.220336467539 , 0.478561371918
815719528 , 1.1334522872e-05 , 1.40454305739e-09 , 0.999988664073
815719529 , 0.085922853994 , 0.913443471902 , 0.000633674104464
815719530 , 0.000788653684142 , 0.0063505177417 , 0.992860828574
815719531 , 0.254520763279 , 0.740732371866 , 0.00474686485485
815719532 , 0.500787240405 , 0.220218002714 , 0.278994756881
815719533 , 0.27918869883 , 0.688421437256 , 0.0323898639144
815719534 , 0.346358730835 , 0.507608929617 , 0.146032339548
815719536 , 0.431740479405 , 0.0191341017094 , 0.549125418886
815719537 , 0.156027130746 , 0.837439094894 , 0.00653377435988
815719539 , 0.229968565567 , 0.679355307725 , 0.0906761267083
815719541 , 0.920404311633 , 0.0795461003782 , 4.95879886887e-05
815719542 , 0.348341777154 , 0.571136637648 , 0.080521585198
815719543 , 0.00197188841269 , 0.998026719203 , 1.39238419585e-06
815719544 , 0.698345572534 , 0.234045270564 , 0.0676091569025
815719547 , 0.798273418091 , 0.199421490877 , 0.00230509103146
815719548 , 0.000447454307728 , 3.84052308259e-05 , 0.999514140461
815719549 , 4.54836541476e-05 , 9.22434975464e-10 , 0.999954515423
815719551 , 0.379388227323 , 0.576137753717 , 0.0444740189601
815719552 , 9.37365187331e-05 , 9.50783638503e-08 , 0.999906168403
815719553 , 0.291445911138 , 0.676421600903 , 0.0321324879592
815719554 , 0.215296684655 , 0.769229544951 , 0.0154737703938
815719555 , 0.0281146494405 , 0.970231916876 , 0.00165343368362
815719556 , 0.0317592318044 , 0.0184198674785 , 0.949820900717
815719557 , 5.34028236028e-05 , 5.25941196484e-07 , 0.999946071235
815719560 , 0.266192913184 , 0.707019368661 , 0.0267877181555
815719561 , 0.880262903341 , 0.0934427999838 , 0.0262942966748
815719562 , 0.627741451157 , 0.362190172645 , 0.0100683761984
815719563 , 0.42836258116 , 0.56537455166 , 0.00626286717978
815719564 , 0.787537201406 , 0.21241728965 , 4.55089444987e-05
815719565 , 0.0531013110001 , 0.900042227822 , 0.0468564611777
815719566 , 0.0414585747236 , 0.056672472072 , 0.901868953204
815719567 , 0.979336143511 , 0.0205399405751 , 0.000123915913796
815719571 , 0.145198904962 , 0.850147774174 , 0.00465332086421
815719572 , 0.12129690441 , 0.842969764685 , 0.0357333309056
815719573 , 0.669748503692 , 0.310491317599 , 0.0197601787095
815719574 , 0.97112666358 , 0.00993027403461 , 0.018943062385
815719575 , 0.207417791207 , 0.750571556461 , 0.0420106523319
815719576 , 0.288705095011 , 0.475597242996 , 0.235697661993
815719577 , 0.411849260179 , 0.278271877095 , 0.309878862727
815719578 , 0.898203072608 , 0.0961457887544 , 0.0056511386374
815719579 , 0.0584162934709 , 0.227334926737 , 0.714248779792
815719580 , 0.915529166504 , 0.0808529953862 , 0.00361783810994
815719582 , 0.283756927962 , 0.703792951884 , 0.0124501201539
815719583 , 0.954794852723 , 0.00956852859167 , 0.0356366186856
815719584 , 0.23958310163 , 0.672509548362 , 0.0879073500083
815719585 , 0.000220813203876 , 7.12337214669e-07 , 0.999778474459
815719587 , 0.0500540584933 , 0.0298230029656 , 0.920122938541
815719589 , 0.908565090221 , 0.047768377178 , 0.0436665326014
815719592 , 0.999957308245 , 4.18434911008e-05 , 8.4826381072e-07
815719593 , 0.627031186333 , 0.372477000809 , 0.000491812857875
815719595 , 0.36700566941 , 0.166078259918 , 0.466916070672
815719599 , 0.681220359386 , 0.316596739328 , 0.00218290128551
815719600 , 0.0085511878643 , 0.00129370372249 , 0.990155108413
815719601 , 0.0321960416599 , 0.967554931799 , 0.000249026541194
815719603 , 1.48622705356e-08 , 2.20398810634e-09 , 0.999999982934
815719604 , 0.693179148269 , 0.303405888889 , 0.00341496284146
815719605 , 0.359108979344 , 0.324159747597 , 0.316731273059
815719608 , 0.323405473607 , 0.1509025127 , 0.525692013693
815719610 , 0.486604577157 , 0.510373930838 , 0.00302149200553
815719611 , 0.00937448669955 , 0.00019745001179 , 0.990428063289
815719612 , 0.180506714113 , 0.81946301455 , 3.02713367151e-05
815719613 , 0.203138579259 , 0.175525794121 , 0.62133562662
815719614 , 0.81604240242 , 0.183508531947 , 0.000449065633078
815719615 , 0.56911885198 , 0.430868366925 , 1.27810948565e-05
815719618 , 0.485325308564 , 0.514673178602 , 1.51283388016e-06
815719620 , 0.992189057711 , 0.00781094228752 , 1.48890778322e-12
815719621 , 0.996851362359 , 5.13180881779e-06 , 0.00314350583234
815719622 , 0.395736177352 , 0.604234588715 , 2.92339331116e-05
815719623 , 0.3183501004 , 0.019994065904 , 0.661655833696
815719624 , 0.662479162557 , 0.307083770068 , 0.0304370673746
815719626 , 0.00159360730898 , 0.00022552798606 , 0.998180864705
815719627 , 0.299920825774 , 0.612519584347 , 0.0875595898793
815719628 , 0.338791857014 , 0.6006697503 , 0.0605383926862
815719629 , 0.0556344098266 , 0.893401521422 , 0.0509640687511
815719630 , 0.0855351563591 , 0.914385511849 , 7.93317918698e-05
815719631 , 0.374401439069 , 0.611514705835 , 0.014083855096
815719632 , 0.986109459186 , 0.0138200594956 , 7.0481318003e-05
815719636 , 0.430978904116 , 0.385984091123 , 0.183037004761
815719637 , 0.000256186208 , 0.0013369414902 , 0.998406872302
815719638 , 0.427761902396 , 0.461322135829 , 0.110915961775
815719639 , 0.445768502655 , 0.553818265008 , 0.000413232337216
815719640 , 0.508415506705 , 0.464035881163 , 0.0275486121322
815719643 , 0.0228196787077 , 0.00078250227385 , 0.976397819018
815719644 , 0.597232660485 , 0.383309199882 , 0.0194581396327
815719645 , 0.00123024821935 , 0.000395398972902 , 0.998374352808
815719646 , 0.453986067173 , 0.0666447093335 , 0.479369223493
815719647 , 0.0346559538132 , 0.000652168834661 , 0.964691877352
815719648 , 0.0604000237266 , 0.060440184424 , 0.879159791849
815719649 , 0.245865711982 , 0.252989398314 , 0.501144889704
815719650 , 0.947827392369 , 0.052126940096 , 4.5667535071e-05
815719652 , 0.570210398961 , 0.353880541032 , 0.0759090600068
815719653 , 0.00612969902133 , 0.00485930094061 , 0.989011000038
815719656 , 0.0937743346405 , 0.882548406322 , 0.0236772590377
815719657 , 0.000933632854064 , 0.000107329349862 , 0.998959037796
815719659 , 0.564410547632 , 0.315472611205 , 0.120116841162
815719660 , 0.0742069457732 , 0.732073501779 , 0.193719552448
815719662 , 0.404812656558 , 0.595179595432 , 7.74801007981e-06
815719663 , 0.480180254283 , 0.510657722729 , 0.0091620229878
815719664 , 0.352549205249 , 0.468182760109 , 0.179268034642
815719665 , 0.164078545024 , 0.0717461188136 , 0.764175336162
815719666 , 0.0142808581494 , 0.0019989443459 , 0.983720197505
815719667 , 0.964912221391 , 0.0344102699318 , 0.000677508677266
815719668 , 0.399610995855 , 0.47371307571 , 0.126675928436
815719670 , 0.288528708491 , 0.711291400948 , 0.000179890560335
815719671 , 0.225296536798 , 0.771772664672 , 0.00293079853028
815719672 , 0.262923904832 , 0.731562060197 , 0.00551403497072
815719673 , 0.0228074271028 , 0.00958103995044 , 0.967611532947
815719675 , 2.68554117975e-06 , 1.65567148504e-07 , 0.999997148892
815719676 , 0.858191088858 , 0.0599610388424 , 0.0818478722994
815719677 , 0.183343896532 , 0.812783900916 , 0.00387220255202
815719678 , 0.143643048741 , 0.833897798408 , 0.022459152851
815719679 , 0.980684606504 , 0.0190654304113 , 0.000249963085043
815719680 , 0.289608143113 , 0.467738077369 , 0.242653779518
815719681 , 0.0085511878643 , 0.00129370372249 , 0.990155108413
815719682 , 9.45280241303e-05 , 0.000958465047323 , 0.998947006929
815719683 , 0.0168516541247 , 0.977028064562 , 0.00612028131371
815719684 , 0.0260009393711 , 0.00168700831905 , 0.97231205231
815719685 , 0.00598203678112 , 0.00727538729179 , 0.986742575927
815719688 , 0.277068310224 , 0.711559584095 , 0.0113721056805
815719689 , 0.875769960189 , 0.121162080942 , 0.00306795886847
815719690 , 1.23787668117e-06 , 1.10416408975e-07 , 0.999998651707
815719691 , 0.0265815736064 , 0.0329483759683 , 0.940470050425
815719694 , 0.000309868465139 , 1.58125210687e-05 , 0.999674319014
815719695 , 0.479922488788 , 0.358728362339 , 0.161349148872
815719696 , 0.968659732799 , 0.0313400435739 , 2.23626568184e-07
815719697 , 0.00253588859033 , 6.23195543127e-06 , 0.997457879454
815719698 , 0.899735619775 , 0.071291379852 , 0.0289730003727
815719700 , 0.0506048734204 , 0.00475879255633 , 0.944636334023
815719701 , 0.658702908218 , 0.339322459285 , 0.00197463249639
815719702 , 0.215316997426 , 0.721389399025 , 0.0632936035497
815719704 , 1.85990328682e-08 , 1.00737709417e-10 , 0.9999999813
815719705 , 0.0218698239407 , 0.784488458818 , 0.193641717241
815719706 , 0.000228564258316 , 1.37084877246e-07 , 0.999771298657
815719707 , 0.107530904632 , 0.0300375364637 , 0.862431558905
815719708 , 0.872156971355 , 0.127714955872 , 0.00012807277213
815719709 , 0.00871963920218 , 0.00428474582539 , 0.986995614972
815719711 , 9.28442805116e-06 , 1.33207587966e-08 , 0.999990702251
815719713 , 0.0386873071651 , 0.0987544342131 , 0.862558258622
815719714 , 0.0251324416736 , 0.00249118259481 , 0.972376375732
815719715 , 0.266158455251 , 0.733823664829 , 1.78799196843e-05
815719716 , 0.573770508385 , 0.354194854518 , 0.0720346370975
815719719 , 0.301768855599 , 0.697388850973 , 0.000842293428458
815719720 , 8.57888552816e-07 , 7.17907712819e-10 , 0.999999141394
815719721 , 0.0543865238455 , 0.945519350446 , 9.41257087883e-05
815719722 , 0.770116018597 , 0.10148077365 , 0.128403207753
815719724 , 0.229807095661 , 0.0432391947275 , 0.726953709611
815719725 , 0.525202016579 , 0.217729849757 , 0.257068133664
815719726 , 0.842728678045 , 0.0852323948943 , 0.0720389270602
815719728 , 0.812333870301 , 0.159777570067 , 0.0278885596326
815719729 , 0.248038003972 , 0.750958116052 , 0.00100387997615
815719730 , 0.897587265202 , 0.102410813411 , 1.9213861836e-06
815719731 , 0.420212058674 , 0.578123178708 , 0.00166476261761
815719732 , 0.0659002634641 , 0.933793803661 , 0.000305932875317
815719735 , 0.306507144699 , 0.600608246756 , 0.0928846085454
815719736 , 0.444562934228 , 0.552209143509 , 0.00322792226295
815719737 , 0.00989805432851 , 0.986948567963 , 0.00315337770881
815719738 , 0.270230999471 , 0.72934856728 , 0.000420433249578
815719739 , 0.434418052926 , 0.204106631349 , 0.361475315725
815719740 , 0.0118152417862 , 0.00288831607189 , 0.985296442142
815719741 , 5.18170394036e-05 , 5.88761313058e-06 , 0.999942295347
815719742 , 0.847890627697 , 0.138828956609 , 0.0132804156946
815719743 , 0.0185131479562 , 0.980897597989 , 0.000589254054466
815719744 , 0.534071007249 , 0.37261849751 , 0.0933104952417
815719745 , 0.861105983215 , 0.138893352852 , 6.63932929232e-07
815719746 , 0.895137452131 , 0.104858765786 , 3.7820834033e-06
815719749 , 0.130211579466 , 0.705293437174 , 0.16449498336
815719750 , 0.539713023186 , 0.380302087048 , 0.0799848897658
815719751 , 0.0230238606235 , 0.0372206288809 , 0.939755510496
815719752 , 0.967099692616 , 0.0328719115104 , 2.83958739827e-05
815719754 , 0.351949007748 , 0.647393142554 , 0.000657849697986
815719756 , 2.4014894617e-06 , 4.02497301464e-11 , 0.99999759847
815719757 , 0.0915016551998 , 0.892746259862 , 0.0157520849377
815719758 , 0.00128635641688 , 0.00176202258117 , 0.996951621002
815719759 , 0.253885112611 , 0.746110793459 , 4.09392952943e-06
815719760 , 0.993560705724 , 0.00601114839079 , 0.000428145885685
815719761 , 0.283810720372 , 0.714901742389 , 0.00128753723977
815719765 , 0.310938749775 , 0.680168412434 , 0.00889283779118
815719766 , 0.258191288772 , 0.739248531011 , 0.00256018021679
815719768 , 0.0113559108416 , 0.0103015340884 , 0.97834255507
815719770 , 0.0498040164737 , 0.941358744708 , 0.00883723881801
815719773 , 0.186809064623 , 0.813075367957 , 0.000115567419622
815719774 , 0.143970702338 , 0.855825542177 , 0.000203755485202
815719778 , 5.606562603e-05 , 5.96507543609e-06 , 0.999937969299
815719781 , 0.41053932417 , 0.589331211175 , 0.00012946465504
815719783 , 0.34299761466 , 0.545078777702 , 0.111923607638
815719784 , 0.502273752724 , 0.494162101967 , 0.003564145309
815719785 , 0.568055836342 , 0.0483405116171 , 0.383603652041
815719786 , 0.448089255096 , 0.550751865955 , 0.00115887894836
815719787 , 0.328672128718 , 0.667058939728 , 0.00426893155429
815719788 , 0.147064204842 , 0.851964340521 , 0.000971454636668
815719789 , 0.26204501921 , 0.473123903547 , 0.264831077243
815719790 , 0.482076648453 , 0.507861379113 , 0.0100619724338
815719791 , 0.347646771377 , 0.65216249919 , 0.000190729432936
815719792 , 0.411788576976 , 0.569953554451 , 0.0182578685732
815719793 , 0.0229511949588 , 0.977048087797 , 7.17243961058e-07
815719795 , 0.175952302613 , 0.823983930943 , 6.37664435232e-05
815719797 , 0.110674527249 , 0.733946944636 , 0.155378528115
815719802 , 0.307226212885 , 0.484455959601 , 0.208317827514
815719803 , 0.575178770694 , 0.364593606965 , 0.0602276223414
815719804 , 0.515328473189 , 0.261320681923 , 0.223350844888
815719805 , 2.85183781527e-06 , 3.07863678803e-08 , 0.999997117376
815719806 , 0.281614485763 , 0.699661206285 , 0.018724307952
815719807 , 0.381947397773 , 0.455263112323 , 0.162789489905
815719808 , 0.0676723130156 , 0.00610218575856 , 0.926225501226
815719814 , 0.845609604183 , 0.0671908875889 , 0.0871995082284
815719816 , 0.0498040164737 , 0.941358744708 , 0.00883723881801
